word
uncertain rule
uncertainty in games
uncertainty model
unconditional probability
uncooperative agent
uniform convergence theory
uniform cost search
unit clause
unit preference
unit resolution
units function
universal quantifier
unsupervised learning
upward solution
utility scale
utility-based agent
utterance
vacuum agent
vacuum environment
vacuum world
variable planning
vector quantization
vector-space model
venn diagram
verification hardware
version space
version-space learning
virtual reality
visibility graph
viterbi algorithm
vlsi layout
wacky agent
warren abstract machine
well-formed formula 
wordnet
