134183	english language and literature	public health	0.97472
149195	african languages and societies	public policy	0.97472
149248	african languages and societies	urban studies	0.97472
63451	molecular, cellular, and tissue engineering	structural biology	0.97448
63543	molecular, cellular, and tissue engineering	models and methods	0.97448
63441	molecular, cellular, and tissue engineering	mass communication	0.97448
63312	molecular, cellular, and tissue engineering	race and ethnicity	0.97448
63350	molecular, cellular, and tissue engineering	algebraic geometry	0.97448
63400	molecular, cellular, and tissue engineering	molecular genetics	0.97448
63394	molecular, cellular, and tissue engineering	statistical theory	0.97448
63372	molecular, cellular, and tissue engineering	physical chemistry	0.97448
63151	molecular, cellular, and tissue engineering	diplomatic history	0.97448
63165	molecular, cellular, and tissue engineering	numerical analysis	0.97448
63561	molecular, cellular, and tissue engineering	spanish literature	0.97448
63516	molecular, cellular, and tissue engineering	population biology	0.97448
63158	molecular, cellular, and tissue engineering	regional sociology	0.97448
63255	molecular, cellular, and tissue engineering	behavioral ecology	0.97448
63481	molecular, cellular, and tissue engineering	non-linear dynamic	0.97448
63257	molecular, cellular, and tissue engineering	french linguistics	0.97448
63304	molecular, cellular, and tissue engineering	clinical nutrition	0.97448
63261	molecular, cellular, and tissue engineering	journalism studies	0.97448
63496	molecular, cellular, and tissue engineering	german linguistics	0.97448
63503	molecular, cellular, and tissue engineering	ancient philosophy	0.97448
63311	molecular, cellular, and tissue engineering	applied statistics	0.97448
63560	molecular, cellular, and tissue engineering	food biotechnology	0.97448
63236	molecular, cellular, and tissue engineering	physical processes	0.97448
63381	molecular, cellular, and tissue engineering	philosophy of mind	0.97448
180933	gender, race, sexuality, and ethnicity in communication	industrial organization	0.97434
181051	gender, race, sexuality, and ethnicity in communication	statistical methodology	0.97434
181073	gender, race, sexuality, and ethnicity in communication	international relations	0.97434
180884	gender, race, sexuality, and ethnicity in communication	international nutrition	0.97434
180995	gender, race, sexuality, and ethnicity in communication	evolutionary physiology	0.97434
180989	gender, race, sexuality, and ethnicity in communication	behavioral neurobiology	0.97434
180981	gender, race, sexuality, and ethnicity in communication	pathogenic microbiology	0.97434
181042	gender, race, sexuality, and ethnicity in communication	typological linguistics	0.97434
180896	gender, race, sexuality, and ethnicity in communication	linguistic anthropology	0.97434
181225	gender, race, sexuality, and ethnicity in communication	plasma and beam physics	0.97434
181298	gender, race, sexuality, and ethnicity in communication	environmental chemistry	0.97434
181058	gender, race, sexuality, and ethnicity in communication	biological and physical	0.97434
181267	gender, race, sexuality, and ethnicity in communication	international economics	0.97434
181258	gender, race, sexuality, and ethnicity in communication	artificial intelligence	0.97434
181136	gender, race, sexuality, and ethnicity in communication	tectonics and structure	0.97434
193591	process control and systems	labor economics	0.97430
78178	race and ethnicity	psychology	0.97430
175134	literature in english, british isles	operational research	0.97430
78149	race and ethnicity	biomedical	0.97430
78158	race and ethnicity	entomology	0.97430
175136	literature in english, british isles	comparative politics	0.97430
78162	race and ethnicity	set theory	0.97430
193859	process control and systems	ancient history	0.97430
26458	near eastern languages and societies	intellectual history	0.97430
175141	literature in english, british isles	linguistic diversity	0.97430
26310	near eastern languages and societies	linguistic diversity	0.97430
175304	literature in english, british isles	gender and sexuality	0.97430
26445	near eastern languages and societies	evolutionary ecology	0.97430
193915	process control and systems	biogeochemistry	0.97430
193660	process control and systems	forest sciences	0.97430
193918	process control and systems	dynamic systems	0.97430
175229	literature in english, british isles	community psychology	0.97430
78136	race and ethnicity	algorithms	0.97430
26462	near eastern languages and societies	propulsion and power	0.97430
78461	race and ethnicity	seismology	0.97430
193739	process control and systems	economic theory	0.97430
78454	race and ethnicity	humanities	0.97430
175399	literature in english, british isles	chemical engineering	0.97430
78427	race and ethnicity	networking	0.97430
26401	near eastern languages and societies	computer engineering	0.97430
26569	near eastern languages and societies	chemical engineering	0.97430
26315	near eastern languages and societies	scientific computing	0.97430
175293	literature in english, british isles	propulsion and power	0.97430
175202	literature in english, british isles	software engineering	0.97430
164265	ancient philosophy	philosophy	0.97430
26189	near eastern languages and societies	structural materials	0.97430
26190	near eastern languages and societies	behavioral economics	0.97430
175146	literature in english, british isles	scientific computing	0.97430
175190	literature in english, british isles	data storage systems	0.97430
193823	process control and systems	quantum physics	0.97430
193903	process control and systems	immunopathology	0.97430
26257	near eastern languages and societies	microbial physiology	0.97430
193826	process control and systems	nuclear physics	0.97430
78356	race and ethnicity	glaciology	0.97430
26346	near eastern languages and societies	analytical chemistry	0.97430
193760	process control and systems	mineral physics	0.97430
26240	near eastern languages and societies	molecular physiology	0.97430
193588	process control and systems	fluid mechanics	0.97430
193602	process control and systems	theatre history	0.97430
26398	near eastern languages and societies	community psychology	0.97430
78312	race and ethnicity	musicology	0.97430
193606	process control and systems	plant pathology	0.97430
78380	race and ethnicity	immunology	0.97430
175177	literature in english, british isles	analytical chemistry	0.97430
26473	near eastern languages and societies	gender and sexuality	0.97430
175363	literature in english, british isles	cognitive psychology	0.97430
78212	race and ethnicity	ergonomics	0.97430
175183	literature in english, british isles	environmental health	0.97430
78291	race and ethnicity	toxicology	0.97430
78285	race and ethnicity	pragmatics	0.97430
26303	near eastern languages and societies	operational research	0.97430
193549	process control and systems	ethnomusicology	0.97430
26352	near eastern languages and societies	environmental health	0.97430
175336	literature in english, british isles	systems neuroscience	0.97430
175333	literature in english, british isles	health communication	0.97430
193850	process control and systems	rural sociology	0.97430
26359	near eastern languages and societies	data storage systems	0.97430
193624	process control and systems	poultry science	0.97430
193629	process control and systems	human nutrition	0.97430
175232	literature in english, british isles	computer engineering	0.97430
26305	near eastern languages and societies	comparative politics	0.97430
193830	process control and systems	human geography	0.97430
82182	physical and environmental geography	microbial physiology	0.97430
175289	literature in english, british isles	intellectual history	0.97430
82369	physical and environmental geography	evolutionary ecology	0.97430
26505	near eastern languages and societies	systems neuroscience	0.97430
17077	international and intercultural communication	aquaculture and fisheries	0.97430
193726	process control and systems	aquatic ecology	0.97430
82322	physical and environmental geography	community psychology	0.97430
82325	physical and environmental geography	computer engineering	0.97430
17086	international and intercultural communication	american material culture	0.97430
175005	literature in english, british isles	atmospheric sciences	0.97430
26502	near eastern languages and societies	health communication	0.97430
17109	international and intercultural communication	human computer interfaces	0.97430
78023	race and ethnicity	morphology	0.97430
82380	physical and environmental geography	language description	0.97430
82397	physical and environmental geography	gender and sexuality	0.97430
82382	physical and environmental geography	intellectual history	0.97430
26371	near eastern languages and societies	software engineering	0.97430
193729	process control and systems	african history	0.97430
82386	physical and environmental geography	propulsion and power	0.97430
26532	near eastern languages and societies	cognitive psychology	0.97430
119532	harmonic analysis and representation	atmospheric sciences	0.97430
175088	literature in english, british isles	microbial physiology	0.97430
109580	philosophy of mind	seismology	0.97430
119537	harmonic analysis and representation	sociology of culture	0.97430
119546	harmonic analysis and representation	structural materials	0.97430
78027	race and ethnicity	metallurgy	0.97430
17070	international and intercultural communication	latin american literature	0.97430
82295	physical and environmental geography	software engineering	0.97430
193725	process control and systems	polymer science	0.97430
82165	physical and environmental geography	molecular physiology	0.97430
78073	race and ethnicity	physiology	0.97430
16869	international and intercultural communication	biomechanical engineering	0.97430
82228	physical and environmental geography	operational research	0.97430
82230	physical and environmental geography	comparative politics	0.97430
82235	physical and environmental geography	linguistic diversity	0.97430
82114	physical and environmental geography	behavioral economics	0.97430
78104	race and ethnicity	geophysics	0.97430
82240	physical and environmental geography	scientific computing	0.97430
175287	literature in english, british isles	language description	0.97430
175020	literature in english, british isles	behavioral economics	0.97430
82113	physical and environmental geography	structural materials	0.97430
82104	physical and environmental geography	sociology of culture	0.97430
82099	physical and environmental geography	atmospheric sciences	0.97430
175019	literature in english, british isles	structural materials	0.97430
175010	literature in english, british isles	sociology of culture	0.97430
17013	international and intercultural communication	environmental engineering	0.97430
82270	physical and environmental geography	analytical chemistry	0.97430
175071	literature in english, british isles	molecular physiology	0.97430
82276	physical and environmental geography	environmental health	0.97430
82283	physical and environmental geography	data storage systems	0.97430
119547	harmonic analysis and representation	behavioral economics	0.97430
109573	philosophy of mind	humanities	0.97430
26180	near eastern languages and societies	sociology of culture	0.97430
119862	harmonic analysis and representation	systems neuroscience	0.97430
109297	philosophy of mind	psychology	0.97430
119802	harmonic analysis and representation	evolutionary ecology	0.97430
119813	harmonic analysis and representation	language description	0.97430
119815	harmonic analysis and representation	intellectual history	0.97430
82493	physical and environmental geography	chemical engineering	0.97430
119819	harmonic analysis and representation	propulsion and power	0.97430
119830	harmonic analysis and representation	gender and sexuality	0.97430
119859	harmonic analysis and representation	health communication	0.97430
193676	process control and systems	instrumentation	0.97430
109281	philosophy of mind	set theory	0.97430
109277	philosophy of mind	entomology	0.97430
119598	harmonic analysis and representation	molecular physiology	0.97430
119889	harmonic analysis and representation	cognitive psychology	0.97430
109268	philosophy of mind	biomedical	0.97430
109255	philosophy of mind	algorithms	0.97430
109244	philosophy of mind	biophysics	0.97430
109243	philosophy of mind	philosophy	0.97430
109223	philosophy of mind	geophysics	0.97430
109192	philosophy of mind	physiology	0.97430
26175	near eastern languages and societies	atmospheric sciences	0.97430
109146	philosophy of mind	metallurgy	0.97430
109142	philosophy of mind	morphology	0.97430
109332	philosophy of mind	ergonomics	0.97430
109404	philosophy of mind	pragmatics	0.97430
119759	harmonic analysis and representation	computer engineering	0.97430
109410	philosophy of mind	toxicology	0.97430
17137	international and intercultural communication	computational linguistics	0.97430
82426	physical and environmental geography	health communication	0.97430
119615	harmonic analysis and representation	microbial physiology	0.97430
82429	physical and environmental geography	systems neuroscience	0.97430
109499	philosophy of mind	immunology	0.97430
82456	physical and environmental geography	cognitive psychology	0.97430
175276	literature in english, british isles	evolutionary ecology	0.97430
109475	philosophy of mind	glaciology	0.97430
119661	harmonic analysis and representation	operational research	0.97430
119663	harmonic analysis and representation	comparative politics	0.97430
78124	race and ethnicity	philosophy	0.97430
119668	harmonic analysis and representation	linguistic diversity	0.97430
119673	harmonic analysis and representation	scientific computing	0.97430
119704	harmonic analysis and representation	analytical chemistry	0.97430
119710	harmonic analysis and representation	environmental health	0.97430
78125	race and ethnicity	biophysics	0.97430
119717	harmonic analysis and representation	data storage systems	0.97430
193684	process control and systems	food processing	0.97430
119729	harmonic analysis and representation	software engineering	0.97430
119756	harmonic analysis and representation	community psychology	0.97430
109431	philosophy of mind	musicology	0.97430
26456	near eastern languages and societies	language description	0.97430
109546	philosophy of mind	networking	0.97430
119926	harmonic analysis and representation	chemical engineering	0.97430
136753	literature in english, north america	microbial physiology	0.97430
136842	literature in english, north america	analytical chemistry	0.97430
158996	logic and foundations of mathematics	computer engineering	0.97430
136811	literature in english, north america	scientific computing	0.97430
136806	literature in english, north america	linguistic diversity	0.97430
136801	literature in english, north america	comparative politics	0.97430
136799	literature in english, north america	operational research	0.97430
136736	literature in english, north america	molecular physiology	0.97430
158774	logic and foundations of mathematics	sociology of culture	0.97430
136685	literature in english, north america	behavioral economics	0.97430
136684	literature in english, north america	structural materials	0.97430
136675	literature in english, north america	sociology of culture	0.97430
136670	literature in english, north america	atmospheric sciences	0.97430
158769	logic and foundations of mathematics	atmospheric sciences	0.97430
182204	models and methods	morphology	0.97430
136848	literature in english, north america	environmental health	0.97430
158993	logic and foundations of mathematics	community psychology	0.97430
136855	literature in english, north america	data storage systems	0.97430
136867	literature in english, north america	software engineering	0.97430
136894	literature in english, north america	community psychology	0.97430
136897	literature in english, north america	computer engineering	0.97430
136941	literature in english, north america	evolutionary ecology	0.97430
136952	literature in english, north america	language description	0.97430
136954	literature in english, north america	intellectual history	0.97430
136957	literature in english, north america	propulsion and power	0.97430
136968	literature in english, north america	gender and sexuality	0.97430
136997	literature in english, north america	health communication	0.97430
137000	literature in english, north america	systems neuroscience	0.97430
137027	literature in english, north america	cognitive psychology	0.97430
137064	literature in english, north america	chemical engineering	0.97430
158966	logic and foundations of mathematics	software engineering	0.97430
158954	logic and foundations of mathematics	data storage systems	0.97430
182208	models and methods	metallurgy	0.97430
159040	logic and foundations of mathematics	evolutionary ecology	0.97430
159051	logic and foundations of mathematics	language description	0.97430
182343	models and methods	set theory	0.97430
182562	models and methods	immunology	0.97430
182494	models and methods	musicology	0.97430
182473	models and methods	toxicology	0.97430
182467	models and methods	pragmatics	0.97430
182608	models and methods	networking	0.97430
182635	models and methods	humanities	0.97430
182642	models and methods	seismology	0.97430
125320	ancient, medieval, renaissance and baroque art and architecture	agricultural and resource economics	0.97430
182394	models and methods	ergonomics	0.97430
125234	ancient, medieval, renaissance and baroque art and architecture	construction engineering/management	0.97430
125220	ancient, medieval, renaissance and baroque art and architecture	demography, population, and ecology	0.97430
154381	non-linear dynamic	set theory	0.97430
125218	ancient, medieval, renaissance and baroque art and architecture	systems and integrative engineering	0.97430
182359	models and methods	psychology	0.97430
182339	models and methods	entomology	0.97430
159053	logic and foundations of mathematics	intellectual history	0.97430
182330	models and methods	biomedical	0.97430
182317	models and methods	algorithms	0.97430
159163	logic and foundations of mathematics	chemical engineering	0.97430
182306	models and methods	biophysics	0.97430
159126	logic and foundations of mathematics	cognitive psychology	0.97430
182305	models and methods	philosophy	0.97430
125004	ancient, medieval, renaissance and baroque art and architecture	semiconductor and optical materials	0.97430
159100	logic and foundations of mathematics	systems neuroscience	0.97430
159097	logic and foundations of mathematics	health communication	0.97430
182285	models and methods	geophysics	0.97430
124954	ancient, medieval, renaissance and baroque art and architecture	modern art and architecture history	0.97430
182254	models and methods	physiology	0.97430
159068	logic and foundations of mathematics	gender and sexuality	0.97430
159057	logic and foundations of mathematics	propulsion and power	0.97430
158947	logic and foundations of mathematics	environmental health	0.97430
182538	models and methods	glaciology	0.97430
158783	logic and foundations of mathematics	structural materials	0.97430
158941	logic and foundations of mathematics	analytical chemistry	0.97430
158905	logic and foundations of mathematics	linguistic diversity	0.97430
158835	logic and foundations of mathematics	molecular physiology	0.97430
158784	logic and foundations of mathematics	behavioral economics	0.97430
158910	logic and foundations of mathematics	scientific computing	0.97430
158900	logic and foundations of mathematics	comparative politics	0.97430
158852	logic and foundations of mathematics	microbial physiology	0.97430
158898	logic and foundations of mathematics	operational research	0.97430
82327	physical and environmental geography	polymer science	0.97384
175332	literature in english, british isles	quantum physics	0.97384
82328	physical and environmental geography	aquatic ecology	0.97384
159175	logic and foundations of mathematics	immunopathology	0.97384
196623	rhetoric and composition	seismology	0.97384
175335	literature in english, british isles	nuclear physics	0.97384
159188	logic and foundations of mathematics	biogeochemistry	0.97384
119696	harmonic analysis and representation	forest sciences	0.97384
175339	literature in english, british isles	human geography	0.97384
26354	near eastern languages and societies	instrumentation	0.97384
175359	literature in english, british isles	rural sociology	0.97384
26362	near eastern languages and societies	food processing	0.97384
26403	near eastern languages and societies	polymer science	0.97384
159191	logic and foundations of mathematics	dynamic systems	0.97384
119665	harmonic analysis and representation	human nutrition	0.97384
119660	harmonic analysis and representation	poultry science	0.97384
119642	harmonic analysis and representation	plant pathology	0.97384
175269	literature in english, british isles	mineral physics	0.97384
119638	harmonic analysis and representation	theatre history	0.97384
26404	near eastern languages and societies	aquatic ecology	0.97384
26407	near eastern languages and societies	african history	0.97384
196590	rhetoric and composition	networking	0.97384
119627	harmonic analysis and representation	labor economics	0.97384
119624	harmonic analysis and representation	fluid mechanics	0.97384
26417	near eastern languages and societies	economic theory	0.97384
119712	harmonic analysis and representation	instrumentation	0.97384
26338	near eastern languages and societies	forest sciences	0.97384
119720	harmonic analysis and representation	food processing	0.97384
159099	logic and foundations of mathematics	nuclear physics	0.97384
119951	harmonic analysis and representation	biogeochemistry	0.97384
119938	harmonic analysis and representation	immunopathology	0.97384
26227	near eastern languages and societies	ethnomusicology	0.97384
26266	near eastern languages and societies	fluid mechanics	0.97384
119894	harmonic analysis and representation	ancient history	0.97384
26269	near eastern languages and societies	labor economics	0.97384
119885	harmonic analysis and representation	rural sociology	0.97384
26280	near eastern languages and societies	theatre history	0.97384
119865	harmonic analysis and representation	human geography	0.97384
26284	near eastern languages and societies	plant pathology	0.97384
119861	harmonic analysis and representation	nuclear physics	0.97384
159096	logic and foundations of mathematics	quantum physics	0.97384
119858	harmonic analysis and representation	quantum physics	0.97384
26302	near eastern languages and societies	poultry science	0.97384
175368	literature in english, british isles	ancient history	0.97384
159103	logic and foundations of mathematics	human geography	0.97384
26307	near eastern languages and societies	human nutrition	0.97384
159122	logic and foundations of mathematics	rural sociology	0.97384
119795	harmonic analysis and representation	mineral physics	0.97384
119775	harmonic analysis and representation	economic theory	0.97384
119765	harmonic analysis and representation	african history	0.97384
119762	harmonic analysis and representation	aquatic ecology	0.97384
119761	harmonic analysis and representation	polymer science	0.97384
175427	literature in english, british isles	dynamic systems	0.97384
175424	literature in english, british isles	biogeochemistry	0.97384
159131	logic and foundations of mathematics	ancient history	0.97384
175411	literature in english, british isles	immunopathology	0.97384
119585	harmonic analysis and representation	ethnomusicology	0.97384
175248	literature in english, british isles	economic theory	0.97384
26438	near eastern languages and societies	mineral physics	0.97384
175238	literature in english, british isles	african history	0.97384
196475	rhetoric and composition	musicology	0.97384
196320	rhetoric and composition	entomology	0.97384
196324	rhetoric and composition	set theory	0.97384
129875	cognition and perception	seismology	0.97384
129868	cognition and perception	humanities	0.97384
129841	cognition and perception	networking	0.97384
129794	cognition and perception	immunology	0.97384
129770	cognition and perception	glaciology	0.97384
129726	cognition and perception	musicology	0.97384
129706	cognition and perception	toxicology	0.97384
129700	cognition and perception	pragmatics	0.97384
196340	rhetoric and composition	psychology	0.97384
129627	cognition and perception	ergonomics	0.97384
129592	cognition and perception	psychology	0.97384
129576	cognition and perception	set theory	0.97384
129572	cognition and perception	entomology	0.97384
129563	cognition and perception	biomedical	0.97384
129550	cognition and perception	algorithms	0.97384
129539	cognition and perception	biophysics	0.97384
129538	cognition and perception	philosophy	0.97384
129518	cognition and perception	geophysics	0.97384
129487	cognition and perception	physiology	0.97384
129441	cognition and perception	metallurgy	0.97384
129437	cognition and perception	morphology	0.97384
196375	rhetoric and composition	ergonomics	0.97384
196454	rhetoric and composition	toxicology	0.97384
158822	logic and foundations of mathematics	ethnomusicology	0.97384
196448	rhetoric and composition	pragmatics	0.97384
196311	rhetoric and composition	biomedical	0.97384
196298	rhetoric and composition	algorithms	0.97384
175235	literature in english, british isles	aquatic ecology	0.97384
26597	near eastern languages and societies	dynamic systems	0.97384
55160	contemporary art history	set theory	0.97384
175234	literature in english, british isles	polymer science	0.97384
175193	literature in english, british isles	food processing	0.97384
175185	literature in english, british isles	instrumentation	0.97384
175169	literature in english, british isles	forest sciences	0.97384
175138	literature in english, british isles	human nutrition	0.97384
196543	rhetoric and composition	immunology	0.97384
175133	literature in english, british isles	poultry science	0.97384
175115	literature in english, british isles	plant pathology	0.97384
175111	literature in english, british isles	theatre history	0.97384
175100	literature in english, british isles	labor economics	0.97384
175097	literature in english, british isles	fluid mechanics	0.97384
26501	near eastern languages and societies	quantum physics	0.97384
26504	near eastern languages and societies	nuclear physics	0.97384
196519	rhetoric and composition	glaciology	0.97384
196185	rhetoric and composition	morphology	0.97384
196189	rhetoric and composition	metallurgy	0.97384
26508	near eastern languages and societies	human geography	0.97384
175058	literature in english, british isles	ethnomusicology	0.97384
26528	near eastern languages and societies	rural sociology	0.97384
26537	near eastern languages and societies	ancient history	0.97384
196235	rhetoric and composition	physiology	0.97384
196266	rhetoric and composition	geophysics	0.97384
26581	near eastern languages and societies	immunopathology	0.97384
26594	near eastern languages and societies	biogeochemistry	0.97384
196286	rhetoric and composition	philosophy	0.97384
196287	rhetoric and composition	biophysics	0.97384
119954	harmonic analysis and representation	dynamic systems	0.97384
196617	rhetoric and composition	humanities	0.97384
90752	structures and materials	philosophy	0.97384
82263	physical and environmental geography	forest sciences	0.97384
82194	physical and environmental geography	labor economics	0.97384
90732	structures and materials	geophysics	0.97384
90701	structures and materials	physiology	0.97384
136996	literature in english, north america	quantum physics	0.97384
136834	literature in english, north america	forest sciences	0.97384
82505	physical and environmental geography	immunopathology	0.97384
136850	literature in english, north america	instrumentation	0.97384
82432	physical and environmental geography	human geography	0.97384
90913	structures and materials	pragmatics	0.97384
82205	physical and environmental geography	theatre history	0.97384
90655	structures and materials	metallurgy	0.97384
90651	structures and materials	morphology	0.97384
82209	physical and environmental geography	plant pathology	0.97384
136999	literature in english, north america	nuclear physics	0.97384
82362	physical and environmental geography	mineral physics	0.97384
82227	physical and environmental geography	poultry science	0.97384
90919	structures and materials	toxicology	0.97384
137003	literature in english, north america	human geography	0.97384
137023	literature in english, north america	rural sociology	0.97384
82232	physical and environmental geography	human nutrition	0.97384
158933	logic and foundations of mathematics	forest sciences	0.97384
82152	physical and environmental geography	ethnomusicology	0.97384
136798	literature in english, north america	poultry science	0.97384
82428	physical and environmental geography	nuclear physics	0.97384
158897	logic and foundations of mathematics	poultry science	0.97384
82518	physical and environmental geography	biogeochemistry	0.97384
158875	logic and foundations of mathematics	theatre history	0.97384
90790	structures and materials	set theory	0.97384
90786	structures and materials	entomology	0.97384
158998	logic and foundations of mathematics	polymer science	0.97384
158999	logic and foundations of mathematics	aquatic ecology	0.97384
90841	structures and materials	ergonomics	0.97384
136780	literature in english, north america	plant pathology	0.97384
136776	literature in english, north america	theatre history	0.97384
82425	physical and environmental geography	quantum physics	0.97384
136765	literature in english, north america	labor economics	0.97384
136762	literature in english, north america	fluid mechanics	0.97384
158864	logic and foundations of mathematics	labor economics	0.97384
159012	logic and foundations of mathematics	economic theory	0.97384
136723	literature in english, north america	ethnomusicology	0.97384
159002	logic and foundations of mathematics	african history	0.97384
158879	logic and foundations of mathematics	plant pathology	0.97384
158861	logic and foundations of mathematics	fluid mechanics	0.97384
90777	structures and materials	biomedical	0.97384
90764	structures and materials	algorithms	0.97384
82521	physical and environmental geography	dynamic systems	0.97384
136803	literature in english, north america	human nutrition	0.97384
90753	structures and materials	biophysics	0.97384
82191	physical and environmental geography	fluid mechanics	0.97384
188673	developmental psychology	psychology	0.97384
137032	literature in english, north america	ancient history	0.97384
137076	literature in english, north america	immunopathology	0.97384
82331	physical and environmental geography	african history	0.97384
91089	structures and materials	seismology	0.97384
158949	logic and foundations of mathematics	instrumentation	0.97384
136913	literature in english, north america	economic theory	0.97384
136903	literature in english, north america	african history	0.97384
159033	logic and foundations of mathematics	mineral physics	0.97384
136858	literature in english, north america	food processing	0.97384
137089	literature in english, north america	biogeochemistry	0.97384
91082	structures and materials	humanities	0.97384
91055	structures and materials	networking	0.97384
136900	literature in english, north america	aquatic ecology	0.97384
82461	physical and environmental geography	ancient history	0.97384
136899	literature in english, north america	polymer science	0.97384
90984	structures and materials	glaciology	0.97384
91008	structures and materials	immunology	0.97384
82452	physical and environmental geography	rural sociology	0.97384
90940	structures and materials	musicology	0.97384
90806	structures and materials	psychology	0.97384
158902	logic and foundations of mathematics	human nutrition	0.97384
158957	logic and foundations of mathematics	food processing	0.97384
137092	literature in english, north america	dynamic systems	0.97384
82341	physical and environmental geography	economic theory	0.97384
82286	physical and environmental geography	food processing	0.97384
82278	physical and environmental geography	instrumentation	0.97384
136934	literature in english, north america	mineral physics	0.97384
63426	molecular, cellular, and tissue engineering	cognition and perception	0.97346
63262	molecular, cellular, and tissue engineering	contemporary art history	0.97346
63567	molecular, cellular, and tissue engineering	nutritional epidemiology	0.97346
63199	molecular, cellular, and tissue engineering	geotechnical engineering	0.97346
63574	molecular, cellular, and tissue engineering	rhetoric and composition	0.97346
63362	molecular, cellular, and tissue engineering	american popular culture	0.97346
63557	molecular, cellular, and tissue engineering	developmental psychology	0.97346
63340	molecular, cellular, and tissue engineering	structures and materials	0.97346
63554	molecular, cellular, and tissue engineering	condensed matter physics	0.97346
58545	catalysis and reaction engineering	terrestrial ecology	0.97322
87583	asian art and architecture history	engineering science	0.97322
58357	catalysis and reaction engineering	feminist philosophy	0.97322
58502	catalysis and reaction engineering	air traffic control	0.97322
197809	cosmology, relativity, and gravity	clinical psychology	0.97322
58355	catalysis and reaction engineering	fresh water studies	0.97322
96471	east asian languages and societies	systems engineering	0.97322
183283	systems and integrative physiology	fresh water studies	0.97322
58445	catalysis and reaction engineering	molecular nutrition	0.97322
58416	catalysis and reaction engineering	medicinal chemistry	0.97322
58421	catalysis and reaction engineering	inorganic chemistry	0.97322
58449	catalysis and reaction engineering	clinical psychology	0.97322
197680	cosmology, relativity, and gravity	medicine and health	0.97322
58461	catalysis and reaction engineering	engineering physics	0.97322
58462	catalysis and reaction engineering	cellular physiology	0.97322
197822	cosmology, relativity, and gravity	cellular physiology	0.97322
197821	cosmology, relativity, and gravity	engineering physics	0.97322
58498	catalysis and reaction engineering	information systems	0.97322
183268	systems and integrative physiology	history of religion	0.97322
87580	asian art and architecture history	exercise physiology	0.97322
183389	systems and integrative physiology	engineering physics	0.97322
183266	systems and integrative physiology	community nutrition	0.97322
116150	classical literature and philology	inorganic chemistry	0.97322
115996	classical literature and philology	engineering science	0.97322
87518	asian art and architecture history	applied mathematics	0.97322
116049	classical literature and philology	medicine and health	0.97322
87506	asian art and architecture history	transport phenomena	0.97322
116064	classical literature and philology	social anthropology	0.97322
116067	classical literature and philology	community nutrition	0.97322
116069	classical literature and philology	history of religion	0.97322
116084	classical literature and philology	fresh water studies	0.97322
116086	classical literature and philology	feminist philosophy	0.97322
116145	classical literature and philology	medicinal chemistry	0.97322
87500	asian art and architecture history	performance studies	0.97322
115982	classical literature and philology	spanish linguistics	0.97322
87499	asian art and architecture history	applied linguistics	0.97322
116173	classical literature and philology	molecular nutrition	0.97322
116177	classical literature and philology	clinical psychology	0.97322
116189	classical literature and philology	engineering physics	0.97322
116190	classical literature and philology	cellular physiology	0.97322
116226	classical literature and philology	information systems	0.97322
116230	classical literature and philology	air traffic control	0.97322
116273	classical literature and philology	terrestrial ecology	0.97322
116303	classical literature and philology	materials chemistry	0.97322
116315	classical literature and philology	systems engineering	0.97322
115993	classical literature and philology	exercise physiology	0.97322
115931	classical literature and philology	applied mathematics	0.97322
58575	catalysis and reaction engineering	materials chemistry	0.97322
183181	systems and integrative physiology	spanish linguistics	0.97322
183263	systems and integrative physiology	social anthropology	0.97322
197805	cosmology, relativity, and gravity	molecular nutrition	0.97322
58587	catalysis and reaction engineering	systems engineering	0.97322
183503	systems and integrative physiology	materials chemistry	0.97322
183248	systems and integrative physiology	medicine and health	0.97322
197613	cosmology, relativity, and gravity	spanish linguistics	0.97322
96429	east asian languages and societies	terrestrial ecology	0.97322
87569	asian art and architecture history	spanish linguistics	0.97322
183195	systems and integrative physiology	engineering science	0.97322
183192	systems and integrative physiology	exercise physiology	0.97322
197624	cosmology, relativity, and gravity	exercise physiology	0.97322
115919	classical literature and philology	transport phenomena	0.97322
183473	systems and integrative physiology	terrestrial ecology	0.97322
197781	cosmology, relativity, and gravity	inorganic chemistry	0.97322
197776	cosmology, relativity, and gravity	medicinal chemistry	0.97322
197627	cosmology, relativity, and gravity	engineering science	0.97322
183130	systems and integrative physiology	applied mathematics	0.97322
183118	systems and integrative physiology	transport phenomena	0.97322
183112	systems and integrative physiology	performance studies	0.97322
183111	systems and integrative physiology	applied linguistics	0.97322
115912	classical literature and philology	applied linguistics	0.97322
115913	classical literature and philology	performance studies	0.97322
96459	east asian languages and societies	materials chemistry	0.97322
96386	east asian languages and societies	air traffic control	0.97322
183390	systems and integrative physiology	cellular physiology	0.97322
6319	medicinal-pharmaceutical chemistry	applied linguistics	0.97322
6584	medicinal-pharmaceutical chemistry	clinical psychology	0.97322
135479	bioelectrical and neuroengineering	feminist philosophy	0.97322
6337	medicinal-pharmaceutical chemistry	applied mathematics	0.97322
183344	systems and integrative physiology	medicinal chemistry	0.97322
6326	medicinal-pharmaceutical chemistry	transport phenomena	0.97322
135538	bioelectrical and neuroengineering	medicinal chemistry	0.97322
87764	asian art and architecture history	clinical psychology	0.97322
6596	medicinal-pharmaceutical chemistry	engineering physics	0.97322
6597	medicinal-pharmaceutical chemistry	cellular physiology	0.97322
